Date,vol_20,vol_60,vol_120,vol_ratio_20_60,vol_ratio_60_120,skew_60,drawdown
2024-01-03,0.14227343497402212,0.1603100690906553,0.1728974487520089,0.8874890752717881,0.9271974239515355,-0.329151968906732,-0.023990833568188485
2024-01-04,0.13885909441659247,0.1608878098093147,0.17319720217526627,0.8630802705386393,0.9289284572074372,-0.2696730978136837,-0.029878536965664563
2024-01-05,0.13652737554912547,0.1606856584026134,0.17265315952221996,0.8496550153035001,0.9306847256504079,-0.26190017355588063,-0.02975367002729503
2024-01-08,0.14930733199004687,0.16447065771639105,0.17286150822319843,0.9078052831010658,0.9514591154904588,-0.20668684467178283,-0.01175165961743084
2024-01-09,0.14773678659797584,0.16404102305973134,0.17259729794352763,0.9006087857924495,0.9504263682818729,-0.21630423259676768,-0.011224080570437207
2024-01-10,0.14977913314851868,0.1632828809401066,0.17125172417830212,0.9172984472478705,0.9534670773305698,-0.27481881114161283,-0.0019791159593200067
2024-01-11,0.1480089668251104,0.16229292059321504,0.1710925944178437,0.9119865874870341,0.948567769081004,-0.25041006284003287,-0.0006718503352605132
2024-01-12,0.14141462603918775,0.16203054347951068,0.17112734291773482,0.8727652392097921,0.9468419290387907,-0.2779554291106336,0.0
2024-01-16,0.13473020592889864,0.16047957055362336,0.1709453753721675,0.839547398239574,0.9387769058053843,-0.27322398334546294,-0.0015602566546232713
2024-01-17,0.13445850756889108,0.16010039001207998,0.16902093137133636,0.8398387259315598,0.9472222683493674,-0.2611565799887667,-0.006145792558707808
2024-01-18,0.14788308996056662,0.16022445841547295,0.17010651855187206,0.9229745035373793,0.9419066346162056,-0.23416182711896327,0.0
2024-01-19,0.15600081793730317,0.1623375233035281,0.16992669785084819,0.960965861513256,0.9553385392448371,-0.24808837104694645,0.0
2024-01-22,0.14934637435265954,0.1625514537491905,0.17006595081522738,0.9187636954825037,0.9558142177783653,-0.22788971948619544,0.0
2024-01-23,0.14742803646388064,0.15568219890462495,0.170116539025312,0.9469806920841282,0.9151502834269433,-0.18531602726008467,0.0
2024-01-24,0.14782688045588357,0.14547157122311863,0.1674517658211412,1.0161908558006325,0.8687371584871784,0.05028874210095478,0.0
2024-01-25,0.14764156314900415,0.14519998711882376,0.1673875714257644,1.0168152634075809,0.867447839060257,0.05547347879847216,0.0
2024-01-26,0.14913223683101862,0.14393401050912166,0.1642500672488021,1.0361153441324247,0.876310207478295,0.10296787491785384,-0.003879276983075402
2024-01-29,0.151928949603775,0.14468437051273672,0.16403008611356484,1.0500716080483659,0.882059955833747,0.09260448804936919,0.0
2024-01-30,0.15491396411387226,0.14321248752958243,0.16417913085882163,1.0817070968191425,0.872294102060581,0.11344797494696181,-0.005318012936067584
2024-01-31,0.16081792887742344,0.14763440972361036,0.166546268894807,1.0892984174793277,0.8864468156705351,-0.10693638103877073,-0.025705204230306717
2024-02-01,0.16243652627643265,0.14855449240417365,0.16753688300626735,1.0934474188400174,0.8866972438458008,-0.11063231139233112,-0.012628317969235586
2024-02-02,0.16317020752614217,0.14983932662044733,0.16835373627931546,1.0889678377924297,0.89002673734457,-0.09648728316792374,-0.0003278665725388465
2024-02-05,0.16726296194956347,0.1500983027086404,0.16847369900492742,1.1143561181650523,0.8909301783909335,-0.05645534651906301,-0.004327622599676966
2024-02-06,0.15691081576089883,0.15018570541421658,0.16772306358185743,1.044778631415914,0.8954386010300741,-0.05121289701319342,-0.0029964981818985524
2024-02-07,0.1602159072610379,0.15048814010549713,0.16798441881928045,1.0646414205712242,0.8958458240546344,-0.08770354661500457,0.0
2024-02-08,0.15853198926278472,0.1451190309192524,0.16706094588891116,1.0924272871626024,0.8686592198259835,-0.142179316140225,-9.717751792301161e-06
2024-02-09,0.16018127735634993,0.1452619286208056,0.16742771156293387,1.102706530728296,0.8676098315194589,-0.19707301138651653,0.0
2024-02-12,0.16360458841992573,0.14253189117753914,0.16714575137447835,1.1478454896535275,0.8527401385046661,-0.25129378412105213,-0.00578082052264458
2024-02-13,0.1748843423699867,0.1471620728411491,0.16895971567020995,1.1883791726606203,0.8709891127444405,-0.27543857654936865,-0.021768775935165633
2024-02-14,0.17485050844394842,0.14699495787107483,0.16798623652882014,1.1895000412007664,0.8750416754878368,-0.2809686526566696,-0.013898239802209658
2024-02-15,0.1635908817297797,0.14631913670017344,0.16503590183561623,1.1180416001565008,0.8865897363709043,-0.289786484726082,-0.012944228743531946
2024-02-16,0.1575291841626573,0.14538844793040182,0.16508125512055458,1.0835055082097533,0.8807083991712347,-0.2402193425945273,-0.0197344019026602
2024-02-20,0.15627162332515762,0.14523138542393613,0.16514274560513034,1.0760182647090684,0.879429398438101,-0.24211076715352647,-0.024918507172359623
2024-02-21,0.15561040208065255,0.1449224161211951,0.16324334599017387,1.0737497086062886,0.887769208859015,-0.21765152383100148,-0.02564108343942055
2024-02-22,0.17323100498653224,0.15122756464532697,0.1656140669718738,1.1454988737854095,0.9131323649639611,-0.06215063695410336,-0.0034837843817190784
2024-02-23,0.17382976764930402,0.15155837474612158,0.1657634357264991,1.1469492724535328,0.914305221063256,-0.04939294218667088,-0.006151120196587263
2024-02-26,0.1737923757361069,0.15173859519933577,0.16587282478170737,1.1453406136243685,0.9147887569831129,-0.011340428307298422,-0.010192648300175584
2024-02-27,0.17241176318334797,0.15145324694933066,0.16568898529727838,1.138382746201731,0.9140815647919743,-0.042896380459486703,-0.007990055507181695
2024-02-28,0.16903907730306497,0.15166419240218765,0.16360036082145063,1.1145615496029682,0.9270406962470589,-0.021865386636242434,-0.01056486148631232
2024-02-29,0.15152193804026132,0.15158378850536455,0.1622852238792008,0.9995919717687948,0.9340578574066484,-0.030210692444030542,-0.003576023684191504
2024-03-01,0.14709716712847298,0.15075410777167939,0.16261422612853496,0.9757423482699064,0.9270659238172618,-0.07651300138477246,0.0
2024-03-04,0.14881135726302883,0.1511053082123587,0.16325998078846354,0.9848188592679614,0.9255502020923689,-0.08461743785944652,-0.004710427026044798
2024-03-05,0.16498876596714718,0.15762449103317433,0.16539611522935763,1.0467203724859162,0.9530120511875007,-0.20228401095914342,-0.02427878298012184
2024-03-06,0.16328949752535554,0.15666591536423666,0.16514931069879507,1.0422783867551506,0.9486319664389595,-0.17741928287891284,-0.021877176970758926
2024-03-07,0.1633688279645714,0.15783613917773529,0.16558721350591493,1.0350533712726329,0.9531903812856736,-0.17082729614733275,-0.009870294141894189
2024-03-08,0.16919622245708604,0.1589678064333748,0.1644249483379527,1.0643426883291498,0.9668107427751079,-0.16733595732899673,-0.016762161088873087
2024-03-11,0.16798264288528786,0.15914875699786699,0.16427292150760323,1.0555070994839078,0.9688070044490013,-0.131860579954874,-0.017884130268733155
2024-03-12,0.17569085514386482,0.15979759960294043,0.16542196159223702,1.0994586625857672,0.9659999075385132,-0.11666309315223973,-0.0030652965332948765
2024-03-13,0.1667669754174535,0.15860001075501495,0.1636127109002599,1.0514940990455155,0.9693624039497718,-0.08454941423309553,-0.007265091861631865
2024-03-14,0.17100477458688204,0.16018621118932366,0.16291056012685992,1.067537419839289,0.9832770267598688,-0.06399742656752314,-0.0008898820005534416
2024-03-15,0.17604577946520597,0.1622868418694788,0.16389010043085553,1.0847815968148111,0.9902174777051093,-0.04121480997697415,-0.01244684590081668
2024-03-18,0.17579997996154928,0.16250641726191778,0.1639829236910607,1.0818033092084343,0.990995974483754,-0.046215536923924064,-0.006537496309948634
2024-03-19,0.17693970044119897,0.1609480742613669,0.16192595202922835,1.099358915931252,0.9939609571189371,-0.06492732969789596,0.0
2024-03-20,0.18033606223985407,0.16172798001212407,0.1624499198039023,1.1150579029450256,0.9955559239878375,-0.06978393061087358,0.0
2024-03-21,0.1753310238438263,0.16622013453262854,0.16500286141026627,1.0548121882876307,1.0073772849268088,-0.1689141788588247,0.0
2024-03-22,0.1754219122140589,0.1663369720535147,0.16501844182204545,1.0546176839002537,1.0079901992584026,-0.1565578375905954,-0.00011858988848146417
2024-03-25,0.1768600785364893,0.16726892252851475,0.16480915411612349,1.0573397368918875,1.0149249501678659,-0.12718194668924582,-0.00673748423331649
2024-03-26,0.17650763297852964,0.16744361868806837,0.16260317950585185,1.0541317391578038,1.029768416564341,-0.1056659752415998,-0.00977065248334229
2024-03-27,0.18066016863360465,0.1688065505577247,0.1626577973267357,1.070220130893715,1.0378017736133351,-0.12224607763356864,-0.0038756596266565336
2024-03-28,0.17928146756928084,0.16382021264957217,0.16274360569134208,1.0943794094125725,1.0066153564292533,-0.07619141750933536,-0.006090893091768033
2024-04-01,0.17652719193557323,0.16299707475372238,0.16133045536853768,1.0830083435687048,1.0103304697267328,-0.08861229173695757,-0.0045375727396534645
2024-04-02,0.17503349610389782,0.16316368873777734,0.1616230316023469,1.0727478488500992,1.00953241082138,-0.09277607897061502,-0.011858929651866391
2024-04-03,0.15540193855034282,0.16327442950140394,0.16156331696894397,0.9517836872858684,1.0105909717908854,-0.09994771727635009,-0.010976500515787128
2024-04-04,0.16113839353581166,0.1609074792377907,0.16229546078701357,1.001435074982933,0.9914478104163099,-0.12689054396107644,-0.021490924706529968
2024-04-05,0.1605444026500608,0.16245341389242884,0.16278531439001856,0.9882488696505195,0.9979611152342986,-0.15597895631969938,-0.00944947317971286
2024-04-08,0.15604005699972673,0.16149633460931015,0.16207412382984968,0.9662142325224707,0.9964350310408211,-0.12043982099485376,-0.010501035964564007
2024-04-09,0.15481090110004822,0.16168872327765507,0.16160308111047772,0.9574625735290387,1.0005299538015542,-0.1329790221456264,-0.007216372302950612
2024-04-10,0.14891258767106977,0.16290459913221997,0.16220698413055015,0.9141091685828113,1.004300770434819,-0.09708871033340993,-0.01611916780206789
2024-04-11,0.16484476647938884,0.16854895217084126,0.16420146319019038,0.9780230868021187,1.026476554448332,-0.0030589890958908628,-0.0015439870713737198
2024-04-12,0.1673390735298489,0.17107880218314872,0.16528806349360903,0.9781403154243724,1.0350342218738837,-0.03925338848270434,-0.013496328459025809
2024-04-15,0.17302394011657832,0.17140187629167528,0.16604985764614108,1.0094635126522347,1.032231395566382,-0.04612419299317934,-0.029911822991588028
2024-04-16,0.17309010290572233,0.169320274131347,0.16649498587167078,1.0222644854180365,1.0169692092820974,-0.0216232788300389,-0.03199141803849281
2024-04-17,0.17206018191011072,0.16964922711187055,0.16691929635328284,1.01421141044545,1.0163547943121558,0.012605265027302182,-0.039879796420823066
2024-04-18,0.1682016090218484,0.1704206981066259,0.16451358410533617,0.9869787583936012,1.0359065425108451,0.054450847064002106,-0.04753516836419581
2024-04-19,0.16107089884478373,0.17256742236670328,0.1618984104467383,0.933379525728271,1.0658994235368042,0.07821032718781536,-0.06049979580241912
2024-04-22,0.1653818860693616,0.1732563878411133,0.16198264388741684,0.9545500060928599,1.0695984685960063,0.0647010618081943,-0.05323007778174642
2024-04-23,0.17348581613331704,0.17518085304029693,0.1616569983722174,0.9903240743633668,1.083657712343147,0.020812856795470278,-0.04057568820070271
2024-04-24,0.17504119551583924,0.17472429521650865,0.16181816408566996,1.0018137162833476,1.0797569988744027,0.03024158860080624,-0.03749488667433832
2024-04-25,0.1751989768695866,0.17563458275028077,0.16121154269449825,0.9975198171460713,1.0894665469650315,0.013182442095292016,-0.04586659284758535
2024-04-26,0.18247398100076065,0.17216293762628265,0.16028040710079774,1.0598911909650401,1.0741358893480486,0.03296226142680865,-0.034384970442407604
2024-04-29,0.18614060839860772,0.17198685599508626,0.16076859352131243,1.0822955470732358,1.0697789426906112,0.06833750500602986,-0.03202908660706375
2024-04-30,0.1994464821687579,0.17557221102796683,0.16378714066324004,1.135979782911022,1.0719535753356721,0.024894444137490822,-0.05264803032159946
2024-05-01,0.20184677371624118,0.17557926404275548,0.1636801280057634,1.1496048512146018,1.0726974995802367,0.026378535113546906,-0.0527256169175244
2024-05-02,0.20535566199806876,0.1776908705643635,0.16467412807676587,1.1556905616244615,1.0790454617226188,0.011839455311228507,-0.042075090604352015
2024-05-03,0.22696203893736452,0.18715890914170077,0.17006488352646834,1.2126702382387162,1.100514728618692,0.21638191147512395,-0.02035111999467545
2024-05-06,0.2319285608821225,0.1887398709216699,0.16822467165728996,1.2288265311910518,1.1219511921900127,0.19732888172046786,-0.010634444656082044
2024-05-07,0.23201774318794893,0.18797208530861198,0.16816873191106654,1.2343202066786827,1.1177588316954077,0.22834143601229798,-0.012467033342918599
2024-05-08,0.22901501479985728,0.187410782662511,0.16636200527049852,1.2219948689519489,1.1265239461245249,0.20469047748670308,-0.011617882384363988
2024-05-09,0.21786082266397416,0.18455073272336195,0.1665416859911556,1.1804928620388813,1.1081353693823104,0.17569825495273053,-0.006807237187689589
2024-05-10,0.21256315605040077,0.1838188939200543,0.16615060285465577,1.1563727292519115,1.1063390126899166,0.19326944290897852,-0.004988135387504945
2024-05-13,0.20225700661672333,0.18416017297375417,0.16611647842975039,1.0982668149727914,1.1086207383792712,0.1832774704152297,-0.0028673890573340283
2024-05-14,0.19926234322893924,0.18379499658987575,0.1653427949462569,1.0841554282001358,1.111599671758401,0.13240945190282222,0.0
2024-05-15,0.19983929642185402,0.1855743652420912,0.16619406634668896,1.0768690824357852,1.1166124598875509,0.08403905225429553,0.0
2024-05-16,0.19605342566918946,0.1856151893743591,0.16605350095184618,1.0562358949718167,1.1178035290456516,0.09334107746656334,-0.0024942435127827548
2024-05-17,0.18431866652045673,0.1796783090632858,0.16598953284471102,1.025825919006932,1.0824677073546627,-0.019663182018588965,-0.002631099380626727
2024-05-20,0.1841263803251336,0.17990916809189958,0.16622695319367842,1.0234407855806427,1.0823104474656369,-0.052449652394149233,0.0
2024-05-21,0.1803952449913348,0.179761177603652,0.1662204485761337,1.0035272765573489,1.08146247434362,-0.09048318893029714,0.0
2024-05-22,0.1819403633664621,0.17987256077375344,0.16611606677915455,1.0114959312516243,1.0828125434301767,-0.0705000286756671,-0.0009852175823926088
2024-05-23,0.1821543465572828,0.1812645679324702,0.16697489480793987,1.0049087289091383,1.0855797701862115,-0.06283184131582464,-0.009361605506772274
2024-05-24,0.17892977223332354,0.18155003739930667,0.1672006900879531,0.9855672562588349,1.085821101000273,-0.08067111652680925,-0.0006279750062314412
2024-05-28,0.1753690384732919,0.18038567789082938,0.16644982267729005,0.9721893695985466,1.083724061638431,-0.07742965544470903,0.0
2024-05-29,0.14944693016524585,0.17926020051399605,0.16613771664759158,0.8336871750490847,1.0789855797418937,-0.05483187690489976,-0.004835748416448768
2024-05-30,0.1641062709138367,0.1769289767658872,0.1679722754793991,0.9275262532659219,1.0533224977808113,-0.03864389594539195,-0.018439842155007123
2024-05-31,0.16117024242586062,0.17695256086069705,0.16763819939722152,0.9108104547452083,1.0555622853082847,-0.03853219337822225,-0.01514278812799207
2024-06-03,0.12640444630248704,0.17524150834992733,0.16761126050053524,0.7213156716848098,1.0455234799058606,-0.041371175931272854,-0.01325792136875727
