Date,AAPL,MSFT,QQQ,SPY
2018-02-22,40.562808990478516,84.76271057128906,156.3999786376953,238.6468505859375
2018-02-23,41.26823806762695,86.91570281982422,159.59815979003906,242.45066833496094
2018-02-26,42.084197998046875,88.17243194580078,161.7145233154297,245.2660675048828
2018-02-27,41.947818756103516,87.04507446289062,159.71202087402344,242.20361328125
2018-02-28,41.88432312011719,86.64773559570312,158.6871337890625,239.74998474121094
2018-03-01,41.15066909790039,85.79762268066406,156.09622192382812,236.26393127441406
2018-03-02,41.4351921081543,85.9824447631836,157.52926635742188,237.48184204101562
2018-03-05,41.57863998413086,86.5276107788086,159.2754669189453,240.2266387939453
2018-03-06,41.54336166381836,86.23193359375,159.94927978515625,240.83563232421875
2018-03-07,41.1577262878418,86.73091888427734,160.31942749023438,240.747314453125
2018-03-08,41.606868743896484,87.25762176513672,161.20204162597656,241.91238403320312
2018-03-09,42.32170104980469,89.20735168457031,164.3338165283203,246.1222381591797
2018-03-12,42.73085021972656,89.41988372802734,165.20693969726562,245.81332397460938
2018-03-13,42.319339752197266,87.23912048339844,162.957763671875,244.22462463378906
2018-03-14,41.95957565307617,86.72168731689453,162.92921447753906,242.9713592529297
2018-03-15,42.008949279785156,87.02661895751953,162.78684997558594,242.7066192626953
2018-03-16,41.86080551147461,87.41471862792969,162.3029022216797,242.96987915039062
2018-03-19,41.22120666503906,85.8345947265625,158.8399658203125,239.68234252929688
2018-03-20,41.20710754394531,86.05635070800781,159.36273193359375,240.0900421142578
2018-03-21,40.2735710144043,85.45573425292969,158.6688232421875,239.629150390625
2018-03-22,39.704505920410156,82.97005462646484,154.7525634765625,233.6390838623047
2018-03-23,38.785091400146484,80.55829620361328,150.67459106445312,228.65919494628906
2018-03-26,40.62630081176758,86.65699005126953,156.27342224121094,234.9151153564453
2018-03-27,39.5845947265625,82.67434692382812,151.2163543701172,230.9187774658203
2018-03-28,39.147212982177734,82.60042572021484,149.47689819335938,230.2364959716797
2018-03-29,39.452911376953125,84.33763122558594,152.2145233154297,233.1783905029297
2018-04-02,39.19424819946289,81.79652404785156,147.82286071777344,228.14532470703125
2018-04-03,39.59635925292969,82.89614868164062,149.48638916015625,231.0694122314453
2018-04-04,40.3535270690918,85.31712341308594,151.84375,233.54168701171875
2018-04-05,40.63334274291992,85.36332702636719,152.7088165283203,235.3847198486328
2018-04-06,39.593997955322266,83.37665557861328,148.8875274658203,230.1390380859375
2018-04-09,39.986698150634766,83.87561798095703,149.93313598632812,231.273193359375
2018-04-10,40.73916244506836,85.82533264160156,153.24111938476562,234.95053100585938
2018-04-11,40.5486946105957,84.88284301757812,152.35708618164062,233.71890258789062
2018-04-12,40.94844436645508,86.47217559814453,154.19171142578125,235.6417236328125
2018-04-13,41.08718490600586,86.01016235351562,153.39320373535156,234.95053100585938
2018-04-16,41.343482971191406,87.0173568725586,154.5624237060547,236.8822021484375
2018-04-17,41.91255569458008,88.7730484008789,157.889404296875,239.41647338867188
2018-04-18,41.818485260009766,89.11495208740234,158.21261596679688,239.5937042236328
2018-04-19,40.63334274291992,88.8100357055664,156.75823974609375,238.26466369628906
2018-04-20,38.9685173034668,87.78433227539062,154.27719116210938,236.2442169189453
2018-04-23,38.85564041137695,88.10774993896484,153.8874969482422,236.20884704589844
2018-04-24,38.31479263305664,86.04711151123047,150.6270751953125,233.02774047851562
2018-04-25,38.48175048828125,85.29864501953125,150.80764770507812,233.6037139892578
2018-04-26,38.61579513549805,87.10054016113281,153.98257446289062,235.97845458984375
2018-04-27,38.16901397705078,88.54204559326172,154.07762145996094,236.1999969482422
2018-04-30,38.86034393310547,86.41676330566406,152.98446655273438,234.3834686279297
2018-05-01,39.7633056640625,87.78433227539062,154.7335205078125,234.79991149902344
2018-05-02,41.51985549926758,86.40750122070312,153.82102966308594,233.22265625
2018-05-03,41.5951042175293,86.92496490478516,153.8019561767578,232.70867919921875
2018-05-04,43.227012634277344,87.93217468261719,156.72019958496094,235.721435546875
2018-05-07,43.53976058959961,88.91166687011719,158.02249145507812,236.51902770996094
2018-05-08,43.749046325683594,88.53280639648438,157.86094665527344,236.51902770996094
2018-05-09,44.05707931518555,89.57698059082031,159.58140563964844,238.80516052246094
2018-05-10,44.68727493286133,90.4732894897461,161.23536682128906,241.03811645507812
2018-05-11,44.517311096191406,90.27926635742188,161.08331298828125,241.77362060546875
2018-05-14,44.413448333740234,90.5842056274414,161.3590087890625,241.8887939453125
2018-05-15,44.00980758666992,89.9281234741211,159.57192993164062,240.22291564941406
2018-05-16,44.4205322265625,90.1601333618164,160.6270294189453,241.23300170898438
2018-05-17,44.13964080810547,89.25991821289062,160.00918579101562,241.02923583984375
2018-05-18,43.9791145324707,89.4269790649414,159.1822052001953,240.4267120361328
2018-05-21,44.290706634521484,90.5777587890625,160.07571411132812,242.23440551757812
2018-05-22,44.17976379394531,90.48493957519531,159.86659240722656,241.56094360351562
2018-05-23,44.46303176879883,91.56149291992188,161.21640014648438,242.22547912597656
2018-05-24,44.413448333740234,91.23664855957031,161.1688995361328,241.72930908203125
2018-05-25,44.51495361328125,91.2830581665039,161.33042907714844,241.15322875976562
2018-05-29,44.35443115234375,90.958251953125,160.61758422851562,238.3798065185547
2018-05-30,44.260013580322266,91.83060455322266,161.76768493652344,241.56094360351562
2018-05-31,44.11130905151367,91.72850799560547,161.6631622314453,240.08103942871094
2018-06-01,44.906795501708984,93.53824615478516,164.20123291015625,242.43812561035156
2018-06-04,45.282135009765625,94.35490417480469,165.68406677246094,243.5900421142578
2018-06-05,45.63148880004883,94.83751678466797,166.19740295410156,243.767333984375
2018-06-06,45.789642333984375,95.11592864990234,167.16696166992188,245.8053436279297
2018-06-07,45.66689682006836,93.62176513671875,165.8076934814453,245.77870178222656
2018-06-08,45.251441955566406,94.31779479980469,165.81719970703125,246.50526428222656
2018-06-11,45.14049530029297,93.77954864501953,166.26393127441406,246.83311462402344
2018-06-12,45.38835906982422,94.02082824707031,167.1384735107422,247.1522674560547
2018-06-13,45.0153923034668,93.59392547607422,167.12892150878906,246.3636474609375
2018-06-14,45.03898620605469,94.1229019165039,168.82093811035156,246.98388671875
2018-06-15,44.57632827758789,92.92572784423828,168.23158264160156,246.66880798339844
2018-06-18,44.5527229309082,93.60319519042969,168.13442993164062,246.1614532470703
2018-06-19,43.832767486572266,93.60319519042969,167.65811157226562,245.2179412841797
2018-06-20,44.02397155761719,94.5405502319336,168.848876953125,245.63632202148438
2018-06-21,43.778465270996094,93.86305236816406,167.38186645507812,244.09645080566406
2018-06-22,43.650997161865234,93.18557739257812,167.01040649414062,244.54147338867188
2018-06-25,43.00185012817383,91.31089782714844,163.24758911132812,241.2125701904297
2018-06-26,43.53533172607422,91.9512710571289,163.9143829345703,241.74658203125
2018-06-27,43.47159957885742,90.5220718383789,161.68528747558594,239.7439727783203
2018-06-28,43.78791427612305,91.53366088867188,163.07611083984375,241.11459350585938
2018-06-29,43.695858001708984,91.51508331298828,163.51431274414062,241.46176147460938
2018-07-02,44.18447494506836,92.81436157226562,164.6098175048828,241.97804260253906
2018-07-03,43.414947509765625,91.92342376708984,162.70457458496094,241.12356567382812
2018-07-05,43.76430130004883,92.58232879638672,164.72406005859375,243.09063720703125
2018-07-06,44.3709602355957,93.88158416748047,167.28660583496094,245.1467742919922
2018-07-09,44.987064361572266,94.52196502685547,168.7916717529297,247.3541717529297
2018-07-10,44.932769775390625,94.77254486083984,168.9155731201172,248.24424743652344
2018-07-11,44.349727630615234,94.64261627197266,168.05825805664062,246.42843627929688
2018-07-12,45.09328842163086,96.6936264038086,170.95411682128906,248.66259765625
2018-07-13,45.16411209106445,97.84439849853516,171.0970001220703,248.8583526611328
2018-07-16,45.064964294433594,97.36180877685547,170.68734741210938,248.63592529296875
2018-07-17,45.19242858886719,98.32695007324219,171.72572326660156,249.6416015625
2018-07-18,44.9445686340332,97.55667877197266,171.40188598632812,250.16680908203125
2018-07-19,45.2939338684082,96.88848114013672,170.54454040527344,249.22335815429688
2018-07-20,45.19007110595703,98.62394714355469,170.50636291503906,248.93850708007812
2018-07-23,45.230194091796875,100.20165252685547,171.0493927001953,249.4013671875
2018-07-24,45.55832290649414,99.91394805908203,171.75433349609375,250.6563262939453
2018-07-25,45.98792266845703,102.85587310791016,174.1548614501953,252.7926025390625
2018-07-26,45.84394073486328,101.73291015625,171.51614379882812,252.19610595703125
2018-07-27,45.081485748291016,99.9325180053711,169.20130920410156,250.4871826171875
2018-07-30,44.82890701293945,97.7886962890625,166.81027221679688,249.17884826660156
2018-07-31,44.918609619140625,98.44761657714844,168.08676147460938,250.40716552734375
2018-08-01,47.56477737426758,98.63322448730469,168.72503662109375,249.98880004882812
2018-08-02,48.95512008666992,99.83041381835938,171.02078247070312,251.35060119628906
2018-08-03,49.09675216674805,100.26658630371094,171.5447540283203,252.42759704589844
2018-08-06,49.351688385009766,100.3501205444336,172.55450439453125,253.35333251953125
2018-08-07,48.8890266418457,101.04615020751953,173.18319702148438,254.18991088867188
2018-08-08,48.922080993652344,101.6122817993164,173.39279174804688,254.08319091796875
